BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,EdgeCount,Indegree,NeighborhoodConnectivity,Outdegree
0,0.32991453,0.055555556,18,0,104.5555556,18
0,0.226614481,0,3,0,102.3333333,3
0,0.226216058,0,1,0,52,1
0,0.318744839,0,1,0,414,1
0,0.319052211,0,4,0,134.25,4
0,0.267189663,0,1,0,167,1
0,0.32157734,0.155555556,10,0,176.6,10
0,0.324779133,0.136363636,11,0,160.1818182,11
0,0.282404585,0.071428571,8,0,114.375,8
0,0.267189663,0,1,0,167,1
0,0.317390709,0.125,8,0,123.5,8
0,0.350060459,0.051207729,46,0,114.8043478,46
0,0.267189663,0,1,0,167,1
0,0.216085091,0,3,0,41.33333333,3
0,0.203157895,0,1,0,107,1
0,0.330573794,0.121794872,13,0,135.9230769,13
0,0.332663028,0.166666667,3,0,284.3333333,3
0,0.319448276,0,1,0,361,1
0,1,0,1,0,44,1
0,0.228718151,0,1,0,169,1
0,0.228718151,0,1,0,169,1
0,0.228718151,0,1,0,169,1
0,0.314716673,0.125,8,0,137.5,8
0,0.272086466,0,1,0,98,1
0,0.18687969,0,1,0,50,1
0,0.269961534,0,2,0,122,2
0,0.236350648,0,2,0,39.5,2
0,0.259205372,0.5,2,0,58,2
0,0.259205372,0.5,2,0,58,2
0,1,0,1,0,5,1
0,0.341089838,0.072727273,11,0,162.1818182,11
0,0.348900271,0.047008547,27,0,121.0740741,27
0,0.24526104,0,1,0,63,1
0,0.24526104,0,1,0,63,1
0,1,0,1,0,126,1
0,1,0,1,0,126,1
0,0.334247366,0.071428571,8,0,158,8
0,0.288670074,0,2,0,255,2
0,1,0,1,0,126,1
0,0.199827437,0,3,0,77,3
0,0.320154824,0,7,0,132.4285714,7
0,0.361818466,0.048941799,28,0,121.1428571,28
0,0.288598131,0,1,0,384,1
0,0.329351536,0.054166667,16,0,135.5,16
0,0.415053763,0.089044289,66,0,150.1060606,66
0,0.288598131,0,1,0,384,1
0,0.308388815,0.5,2,0,393.5,2
0,0.288598131,0,1,0,384,1
0,0.288598131,0,1,0,384,1
0,0.293090357,0,3,0,312,3
0,0.337954181,0.095238095,15,0,177.4,15
0,0.410856839,0.164502165,22,0,225.3636364,22
0,0.222478386,0,2,0,31,2
0,0.302073823,0.022727273,12,0,90.75,12
0,0.267467375,0,3,0,81.33333333,3
0,0,0,1,1,79,0
0,0.264988558,0,1,0,114,1
0,0.264988558,0,1,0,114,1
0,0.264988558,0,1,0,114,1
0,0.231715858,0,1,0,75,1
0,0.360635316,0.078571429,21,0,152.2857143,21
0,0.205391983,0,1,0,46,1
0,0.205391983,0,1,0,46,1
0,0.23415226,0,2,0,26,2
0,0.6,0,1,0,33,1
0,0.666666667,0,2,0,55,2
0,0.199741268,0,1,0,36,1
0,0.199741268,0,1,0,36,1
0,0,0.125,8,8,146.625,0
0,0,0,3,3,55.33333333,0
0,0,0,2,2,101,0
0,0.294095238,0,5,0,67.4,5
0,0.284171779,0,2,0,247.5,2
0,0.291687657,0.055555556,10,0,105.5,10
0,0.279676368,0,1,0,205,1
0,0.282335731,0,2,0,147,2
0,0.287095575,0.166666667,3,0,124,3
0,0.249300323,0,4,0,63.75,4
0,0.274928775,0.083333333,4,0,156.5,4
0,0.335944299,0.107142857,8,0,158.125,8
0,0.334006346,0.15,5,0,244,5
0,0.265200962,0,5,0,81.8,5
0,0.263241646,0,1,0,251,1
0,0.313778621,0.5,2,0,269,2
0,0.18899951,0,1,0,44,1
0,0.32986754,0.035714286,8,0,122.75,8
0,1,0,1,0,121,1
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,1,0,1,0,77,1
0,0.312297735,0,3,0,141.6666667,3
0,0.311583479,0,1,0,287,1
0,0.311583479,0,1,0,287,1
0,0.311583479,0,1,0,287,1
0,1,0,1,0,61,1
0,1,0,1,0,61,1
0,0.372646822,0.056972789,49,0,99.85714286,49
0,0.376707872,0.157142857,21,0,148,21
0,0.322024472,0,1,0,303,1
0,0.322024472,0,1,0,303,1
0,0.38318994,0.052244898,50,0,116.7,50
0,0.305782942,0.066666667,10,0,102,10
0,0.237295082,0,1,0,84,1
0,0.309047238,0.083333333,4,0,146,4
0,0.340188014,0.333333333,7,0,236,7
0,0.278834577,0.166666667,4,0,115,4
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,0.302586883,0,1,0,314,1
0,0.301523239,0,1,0,121,1
0,0.280965668,0.166666667,3,0,75,3
0,0.279845336,0.166666667,3,0,76,3
0,1,0,1,0,48,1
0,1,0,1,0,48,1
0,1,0,2,0,41,2
0,0.268802228,0,1,0,99,1
0,1,0,1,0,47,1
0,0.343824228,0.08974359,13,0,170.3076923,13
0,1,0,1,0,20,1
0,1,0,1,0,20,1
0,0.274896142,0,1,0,125,1
0,0.30708035,0,4,0,159.25,4
0,0.282922062,0,2,0,107,2
0,0.274896142,0,1,0,125,1
0,0.284905892,0,2,0,104.5,2
0,0.226481518,0,1,0,68,1
0,0.226481518,0,1,0,68,1
0,1,0,1,0,18,1
0,0.319140141,0.041666667,9,0,112.4444444,9
0,0.317086528,0,4,0,120.25,4
0,0.29620156,0,1,0,178,1
0,0.29620156,0,1,0,178,1
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.320775623,0.032051282,13,0,111.9230769,13
0,0.298261429,0.416666667,4,0,154.75,4
0,0.286279357,0.033333333,6,0,104.1666667,6
0,0.323689727,0.125,9,0,142.4444444,9
0,0.260634706,0,1,0,115,1
0,0.286491836,0,1,0,116,1
0,0.351975684,0.092885375,23,0,124.5652174,23
0,0.282232513,0,2,0,119,2
0,0.278968923,0,1,0,179,1
0,0.368966067,0.138104839,32,0,146.71875,32
0,0.311248488,0.1,5,0,124.8,5
0,0.666666667,0,1,0,51,1
0,0.251520417,0,1,0,15,1
0,0.450408401,0.081206944,191,0,129.3193717,191
0,0.291614203,0.166666667,3,0,144.3333333,3
0,0,0.166666667,4,4,145.75,0
3.00E-04,0.217391304,0.166666667,3,2,126.6666667,1
0,0.289862328,0.5,2,0,187.5,2
0,0,0,1,1,156,0
0,0,0.1,5,5,107.6,0
0,0.341945962,0.054166667,16,0,101.375,16
0,0.309501537,0.1,6,0,122.5,6
0,0.361197754,0.092364532,29,0,157.5517241,29
0,0.26974144,0,2,0,134,2
0,0,0,1,1,227,0
0,0,0.25,4,4,123.75,0
0,0.27226792,0.05,5,0,68.6,5
0,0,0,1,1,5,0
0,0.413793103,0.056081469,84,0,134.5952381,84
0,0.326289096,0.118421053,20,0,97.6,20
0,0.388264878,0.086580087,22,0,168.0454545,22
0,0,0,1,1,154,0
0,0.29876161,0.022727273,12,0,111.0833333,12
0,0.666666667,0,1,0,27,1
0,0.294956699,0.066666667,6,0,71.66666667,6
0,1,0,1,0,33,1
0,1,0,1,0,33,1
0,1,0,1,0,33,1
0,0.32157734,0.118181818,11,0,127.2727273,11
0,0.219588509,0,3,0,42.66666667,3
0,0.21946366,0,1,0,57,1
0,0.21946366,0,1,0,57,1
0,0.21946366,0,1,0,57,1
0,0.27920434,0,2,0,118,2
0,0.338052839,0.196428571,8,0,166.125,8
0,0.279137037,0,1,0,112,1
0,0.387679946,0.080028667,92,0,125.8478261,92
0,0.304817057,0,16,0,44.25,16
0,0.255657357,0,2,0,63.5,2
0,0.402992866,0.150362319,24,0,188.3333333,24
0,1,0,1,0,54,1
0,1,0,1,0,54,1
0,0.255742049,0,3,0,62.66666667,3
0,0,0,1,1,117,0
0,0.286314748,0.066666667,6,0,82.5,6
0,0.255600927,0,1,0,70,1
0,0.255600927,0,1,0,70,1
0,0.255600927,0,1,0,70,1
0,0.290991331,0.023809524,7,0,89.28571429,7
0,0.255600927,0,1,0,70,1
0,0.284206651,0.5,2,0,158.5,2
0,0.278767453,0,2,0,125,2
0,1,0,3,0,78.33333333,3
0,1,0,1,0,58,1
0,1,0,1,0,58,1
0,0.33256749,0.15,5,0,182.2,5
0,0.322427955,0.15,5,0,231.8,5
0,0.29976702,0,2,0,300,2
0,0.290516809,0,1,0,111,1
0,0.289319176,0.077777778,10,0,74.5,10
0,0.282301316,0,2,0,123.5,2
0,0.279507603,0,4,0,85.5,4
0,0.278700361,0,1,0,163,1
0,0.386644407,0.131868132,14,0,238.7857143,14
0,0.275124733,0,1,0,126,1
0,0.275779948,0,2,0,91.5,2
0,0.332519742,0.035087719,19,0,119.8947368,19
0,0.275779948,0,2,0,91.5,2
0,0.33161512,0.25,5,0,265.8,5
0,0.355269213,0.095399698,52,0,92.03846154,52
0,0.327164854,0.041666667,9,0,134.6666667,9
0,0.313396482,0,1,0,275,1
0,0.313481321,0,2,0,184.5,2
0,0.313396482,0,1,0,275,1
0,0.256279739,0,2,0,265.5,2
0,0.276108727,0.033333333,10,0,68.6,10
0,0.284311318,0.083333333,4,0,205.5,4
0,0.256933659,0,3,0,195.3333333,3
0,1,0,1,0,64,1
0,0.279473875,0,10,0,116.6,10
0,0.297648117,0.166666667,3,0,143.6666667,3
0,0.373187238,0.057491289,42,0,106.3333333,42
0,0.327257312,0.118181818,11,0,116.5454545,11
0,0.221182313,0,1,0,247,1
0,0.264232744,0,2,0,177,2
0,0.264474135,0.083333333,4,0,119.5,4
0,0.27532097,0,3,0,139.3333333,3
0,0.300389105,0.064102564,13,0,133.8461538,13
0,0.221182313,0,1,0,247,1
0,1,0,1,0,75,1
0,0.32033195,0.097222222,9,0,110.2222222,9
0,0.249300323,0,4,0,60.75,4
0,0.334199134,0.104395604,14,0,132.1428571,14
0,1,0,2,0,60,2
0,1,0,1,0,90,1
0,0.263331438,0,3,0,65.66666667,3
0,0.294768996,0,7,0,100,7
0,1,0,1,0,90,1
0,0.276438291,0.083333333,4,0,81.25,4
0,1,0,1,0,90,1
0,0.345826489,0.190909091,11,0,153.7272727,11
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.328557242,0.233333333,6,0,158.6666667,6
0,0.284381139,0.166666667,4,0,115.75,4
0,0.284171779,0,1,0,230,1
0,0.341391509,0.222222222,10,0,195.5,10
0,0.284171779,0,1,0,230,1
0,0.284171779,0,1,0,230,1
0,0.284171779,0,1,0,230,1
0,0.287238001,0,4,0,125.25,4
0,0.284171779,0,1,0,230,1
0,0.284171779,0,1,0,230,1
0,1,0,1,0,57,1
0,0.293016194,0.333333333,3,0,309,3
0,0.261985527,0,2,0,54,2
0,0,0,1,1,2,0
0,0.261902069,0,1,0,107,1
0,0.336823735,0.086842105,20,0,159.9,20
0,0,0.041666667,9,9,53.11111111,0
0,0.20658282,0,1,0,53,1
0,0.20658282,0,1,0,53,1
0,0,0,2,2,84.5,0
0,0.300506033,0,6,0,91.66666667,6
0,0.250622227,0,3,0,73.33333333,3
0,0.275648655,0,7,0,65.28571429,7
0,0.250513791,0,1,0,61,1
0,0.250622227,0,3,0,73.33333333,3
0,0.296770887,0.144444444,10,0,109.1,10
0,0.283858316,0,2,0,103.5,2
0,0.250513791,0,1,0,61,1
0,0.250513791,0,1,0,61,1
0,0.359627329,0.073333333,25,0,125.36,25
0,0.356746765,0.110294118,17,0,181.2352941,17
0,0.202394477,0,1,0,67,1
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.267004842,0,3,0,101.3333333,3
0,0.285081241,0,1,0,150,1
0,0.28212937,0,1,0,144,1
0,0.282198124,0,2,0,162.5,2
0,0.28212937,0,1,0,144,1
0,0.28212937,0,1,0,144,1
0,0.28212937,0,1,0,144,1
0,0.28212937,0,1,0,144,1
0,0.28212937,0,1,0,144,1
0,0.28212937,0,1,0,144,1
0,0.32028765,0.1,6,0,132.1666667,6
0,0.6,0,1,0,39,1
0,0.266605272,0,1,0,119,1
0,0.325555243,0.166666667,7,0,173.1428571,7
0,0.313991323,1,2,0,222.5,2
0,0.31394876,0,1,0,372,1
0,0.316652994,0.333333333,3,0,221.6666667,3
0,0.31394876,0,1,0,372,1
0,0.31394876,0,1,0,372,1
0,0.31394876,0,1,0,372,1
0,0.31394876,0,1,0,372,1
0,1,0,1,0,11,1
0,1,0,1,0,11,1
0,1,0,1,0,11,1
0,0.306551952,0,1,0,263,1
0,0.306551952,0,1,0,263,1
0,0.306633126,0.5,2,0,163,2
0,0.306551952,0,1,0,263,1
0,0.308265673,0,4,0,102,4
0,0.317043121,0,1,0,495,1
0,0.327118644,0.666666667,3,0,285.3333333,3
0,0.317173377,0.166666667,3,0,242.3333333,3
0,0.358847227,0.07617051,54,0,97.87037037,54
0,0.317043121,0,1,0,495,1
0,0.364093696,0.092741935,32,0,139.46875,32
0,0.318613289,0.15,5,0,182,5
0,0.273435655,0,1,0,172,1
0,0.273435655,0,1,0,172,1
0,0.348113633,0.107843137,18,0,125.7777778,18
0,1,0,1,0,10,1
0,1,0,1,0,9,1
0,0.307896836,0.166666667,3,0,122.6666667,3
0,0.347278453,0.055555556,18,0,124.8333333,18
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.308512055,0,1,0,298,1
0,0.308512055,0,1,0,298,1
0,0.315918701,0.15,5,0,155.6,5
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.269615832,0,4,0,63.5,4
0,0.26327157,0,2,0,118.5,2
0,1,0,1,0,181,1
0,1,0,1,0,181,1
0,0.270434376,0,2,0,154.5,2
0,0.282783883,0,2,0,90,2
0,0.281991964,0.166666667,3,0,210,3
0,0.268677494,0,1,0,84,1
0,0.304176517,0,2,0,155.5,2
0,0.293983244,0.072727273,11,0,91.36363636,11
0,0.237270771,0,1,0,50,1
0,0.250026989,0,2,0,61,2
0,0.263241646,0.166666667,3,0,72.66666667,3
0,0.269302326,0,4,0,64.75,4
0,0.306754967,0.071428571,7,0,126.2857143,7
0,0.241753653,0,2,0,36.5,2
0,1,0,1,0,60,1
0,1,0,1,0,60,1
0,1,0,1,0,60,1
0,1,0,1,0,60,1
0,1,0,1,0,60,1
0,0.322203673,0.097222222,9,0,125.2222222,9
0,1,0,1,0,60,1
0,0.245416976,0,1,0,72,1
0,0.254673411,0,1,0,66,1
0,0.254673411,0,1,0,66,1
0,0.260693381,0,1,0,152,1
0,0.260693381,0,1,0,152,1
0,0.303897126,0,3,0,188.6666667,3
0,0.293053271,0.333333333,3,0,297.3333333,3
0,0.240998959,0,4,0,32.75,4
0,0.259524877,0,1,0,79,1
0,0.299070248,0,3,0,114.3333333,3
0,0.291430729,0,1,0,181,1
0,0.29157749,0,3,0,97.66666667,3
0,0.300506033,0,2,0,157,2
0,0.286562732,0,1,0,403,1
0,0.328370906,0.119047619,7,0,134,7
0,0.318044493,0.166666667,3,0,244.3333333,3
0,0.309542903,0.5,2,0,334,2
0,0.29680892,0,2,0,233,2
0,0.286562732,0,1,0,403,1
0,0.309006004,0,3,0,250.6666667,3
0,0.286562732,0,1,0,403,1
0,0.309667068,0,2,0,278.5,2
0,0.286562732,0,1,0,403,1
0,0.286562732,0,1,0,403,1
0,0.286562732,0,1,0,403,1
0,0.286562732,0,1,0,403,1
0,0.286562732,0,1,0,403,1
0,0.286562732,0,1,0,403,1
0,0.315789474,0.233333333,6,0,226,6
0,0.309542903,0.5,2,0,334,2
0,0.293053271,0.333333333,3,0,310,3
0,0.286562732,0,1,0,403,1
0,0.386838149,0.234848485,12,0,228.9166667,12
0,0.297992795,0,3,0,262.6666667,3
0,0.286562732,0,1,0,403,1
0,0.286562732,0,1,0,403,1
0,0.330857143,0.25,4,0,269,4
0,0.286562732,0,1,0,403,1
0,0.287095575,0,2,0,229,2
0,0.297724643,0,3,0,235,3
0,0.286562732,0,1,0,403,1
0,0.256563642,0.166666667,3,0,51,3
0,0.27974393,0,3,0,75.33333333,3
0,1,0,1,0,69,1
0,1,0,1,0,69,1
0,0.314845024,0.1,5,0,108.2,5
0,0.357076781,0.043010753,31,0,107.6129032,31
0,0.249327161,0,4,0,33.75,4
0,0.316227651,0.071895425,18,0,109.4444444,18
0,0.276967233,0,1,0,131,1
0,0.276967233,0,1,0,131,1
0,0.318832599,0.058823529,17,0,101.8823529,17
0,0.244587602,0,2,0,59.5,2
0,0.244510135,0,1,0,87,1
0,0.293275928,0,3,0,106.3333333,3
0,0.209744611,0,1,0,43,1
0,0.26514024,0.05,5,0,80,5
0,0.235485511,0,1,0,79,1
0,0,0.5,3,3,140.6666667,0
0,0.317260274,0.2,5,0,140,5
0,1,0,1,0,55,1
0,0.367560705,0.089285714,8,0,199.75,8
0,0.255431786,0,1,0,133,1
0,0.328370906,0.044444444,10,0,131.5,10
0,1,0,2,0,38,2
0,1,0,1,0,37,1
0,1,0,1,0,37,1
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.271926735,0,4,0,87,4
0,0.195839675,0,1,0,55,1
0,0.195839675,0,1,0,55,1
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.318569464,0.054545455,11,0,96.45454545,11
0,1,0,1,0,118,1
0,0.309874231,0.013888889,9,0,108.4444444,9
0,1,0,1,0,118,1
0,1,0,1,0,118,1
0,1,0,1,0,94,1
0,1,0,1,0,94,1
0,0.315789474,0.333333333,3,0,206.6666667,3
0,0.265292096,0,1,0,143,1
0,0.265292096,0,1,0,143,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,0.366455696,0.166666667,3,0,447,3
0,1,0,1,0,17,1
0,1,0,1,0,79,1
0,0.260752083,0.166666667,3,0,89.33333333,3
0,0.257219014,1,2,0,130,2
0,0.302745098,0.022222222,10,0,80.8,10
0,0.256648936,0,1,0,168,1
0,0.256819694,0,2,0,109.5,2
0,0.243533123,0,2,0,53,2
0,0.308841179,0.05,5,0,102.2,5
0,0.323780232,0.066666667,6,0,152,6
0,0.303379618,0.2,5,0,152,5
0,0.300233342,0.5,2,0,156.5,2
0,0.26327157,0,3,0,68.66666667,3
0,0.22632659,0,1,0,45,1
0,0.226392962,0,2,0,39.5,2
0,0.260312465,0,3,0,55.66666667,3
0,0.373970612,0.051470588,17,0,139.4705882,17
0,0.281923311,0,1,0,146,1
0,0.281923311,0,1,0,146,1
0,0.281923311,0,1,0,146,1
0,0.288418431,0,1,0,265,1
0,0.292535051,0,2,0,193,2
0,0.288418431,0,1,0,265,1
0,0.298107865,0,2,0,204,2
0,0.40832158,0.112654321,81,0,128.1111111,81
0,0.260253961,0.023809524,7,0,95.85714286,7
0,1,0,1,0,59,1
0,0.260195484,0,1,0,99,1
0,0.260195484,0,1,0,99,1
0,0.258539853,0,1,0,96,1
0,0.258539853,0,1,0,96,1
0,0.315488353,0.0625,17,0,94.35294118,17
0,0.227170181,0,2,0,51.5,2
0,0.225269915,0,1,0,55,1
0,0.252067915,0.416666667,4,0,52.75,4
0,0.240473471,0,3,0,57,3
0,0,0.166666667,3,3,81,0
0,0.308841179,0,3,0,110.3333333,3
0,1,0,1,0,63,1
0,0.271067416,0,3,0,276,3
0,1,0,1,0,71,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,0.322517755,0.071428571,8,0,116.5,8
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,1,0,1,0,49,1
0,0.328277817,0.052955665,29,0,84.03448276,29
0,0.238738274,0,2,0,52,2
0,1,0,3,0,24.66666667,3
0,0.259728608,0,1,0,121,1
0,0.259728608,0,1,0,121,1
0,0.259728608,0,1,0,121,1
0,0.259728608,0,1,0,121,1
0,0.270118964,0.083333333,4,0,79.25,4
0,0.271067416,0,2,0,142.5,2
0,0,0,1,1,72,0
0,0.248311354,0,1,0,56,1
0,1,0,1,0,6,1
0,0.263211729,0,1,0,104,1
0,0.313099905,0.333333333,3,0,126.6666667,3
0,1,0,1,0,47,1
0,1,0,1,0,47,1
0,0.239677119,0,3,0,61.66666667,3
0,1,0,1,0,63,1
0,0.31369362,0,3,0,213.3333333,3
0,0.394548552,0.091304348,70,0,141.7857143,70
0,0.26849061,0,1,0,168,1
0,0.26849061,0,1,0,168,1
0,0.291908243,0.071428571,7,0,145.2857143,7
0,0.270024484,0.083333333,4,0,150.25,4
0,0.26849061,0,1,0,168,1
0,0.261458569,0,1,0,93,1
0,0.261458569,0,1,0,93,1
0,0.261547149,0,2,0,67.5,2
0,0.261458569,0,1,0,93,1
0,0.261458569,0,1,0,93,1
0,0.261458569,0,1,0,93,1
0,0.28978979,0.5,3,0,98.33333333,3
0,0.261517615,0,2,0,68.5,2
0,0.261488089,0.5,2,0,77,2
0,0.372347267,0.166666667,6,0,266.5,6
0,0.199020366,0,1,0,43,1
0,0.330432301,0.125,8,0,152,8
0,0.199020366,0,1,0,43,1
0,0.260664041,0,2,0,69.5,2
0,1,0,1,0,12,1
0,0.291430729,0.05,5,0,57.6,5
0,0.311583479,0,1,0,287,1
0,0.330055579,0.096153846,13,0,162.6923077,13
0,0.311583479,0,1,0,287,1
0,1,0,1,0,62,1
0,0.338992974,0.029100529,28,0,79.25,28
0,0.310580662,0.088888889,10,0,120.5,10
0,1,0,1,0,85,1
0,0.360018654,0.085294118,85,0,97.98823529,85
0,0.31609117,0.166666667,4,0,146.75,4
0,0.341089838,0.175324675,22,0,148.5454545,22
0,0.184630102,0,2,0,82.5,2
0,0.283337411,0,2,0,78.5,2
0,0.310289389,0.5,2,0,247.5,2
0,1,0,1,0,85,1
0,0.411953042,0.085742574,101,0,117.6138614,101
0,0,0.166666667,4,4,82.75,0
0,1,0,2,0,45,2
0,1,0,1,0,52,1
0,0.310247823,0.071428571,8,0,92.375,8
0,0.309667068,0.053030303,12,0,115.75,12
0,0.317957166,0.071428571,7,0,88.28571429,7
0,0.271544144,0,1,0,91,1
0,0.271544144,0,1,0,91,1
0,0.271544144,0,1,0,91,1
0,0.271544144,0,1,0,91,1
0,0.356636896,0.071278826,54,0,110.5,54
0,0.248551191,0,1,0,75,1
0,0.248551191,0,1,0,75,1
0,0.248551191,0,1,0,75,1
0,0.258482143,0,1,0,70,1
0,0.306470822,0.5,2,0,141,2
0,0.346810422,0.139204545,33,0,126.0909091,33
0,0.23125312,0,1,0,81,1
0,0.273081005,0,2,0,112.5,2
0,0.23125312,0,1,0,81,1
0,0.329304706,0.045566502,29,0,83.37931034,29
0,0.293759513,0.053571429,8,0,82.5,8
0,0.373127115,0.125,17,0,161.9411765,17
0,0.306633126,0.072727273,11,0,74.45454545,11
0,1,0,1,0,34,1
0,0.366108125,0.060496068,58,0,93.48275862,58
0,0,0,2,2,102.5,0
0,0.189045792,0,1,0,51,1
0,0.189045792,0,1,0,51,1
0,0.2868822,0,5,0,43.4,5
0,0.189045792,0,1,0,51,1
0,0.324142757,0.035714286,21,0,92.66666667,21
0,0.189045792,0,1,0,51,1
0,0.189092097,0,2,0,43,2
0,0.224832541,0,1,0,47,1
0,0.224832541,0,1,0,47,1
0,0.281888997,0,1,0,181,1
0,0.297227926,0,5,0,88,5
0,0.287558977,0,2,0,136,2
0,0.281888997,0,1,0,181,1
0,0.323057609,0.088888889,10,0,112.8,10
0,0.324142757,0.055555556,9,0,107,9
0,0.300194426,0.166666667,3,0,80.33333333,3
0,1,0,1,0,59,1
0,0.200190163,0,1,0,35,1
0,0.200190163,0,1,0,35,1
0,1,0,1,0,47,1
0,1,0,1,0,47,1
0,0.391348429,0.111010284,58,0,137.6206897,58
0,0,0,4,4,31.25,0
0,0.329773601,0.144444444,10,0,137.6,10
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.316393443,0.033333333,6,0,124.5,6
0,1,0,1,0,61,1
0,1,0,1,0,61,1
0,1,0,1,0,61,1
0,1,0,1,0,61,1
0,0.326703343,0.055555556,10,0,124.2,10
0,0.322158854,0.083333333,4,0,142.5,4
0,0.34114008,0.120915033,18,0,113.8888889,18
0,0.299418229,0.023809524,7,0,80.28571429,7
0,0.370204604,0.071135176,104,0,93.79807692,104
0,0.304016802,0.5,2,0,349.5,2
0,0.426833763,0.065015723,160,0,99.86875,160
0,0.381611468,0.166666667,18,0,190.8888889,18
0,0.29669485,0,1,0,232,1
0,0.288255785,0,5,0,60.6,5
0,0,0,1,1,5,0
0,0.261902069,0,3,0,118.3333333,3
0,0.35380385,0.047755102,50,0,103.82,50
0,0.322248504,0.138888889,9,0,131.2222222,9
0,0.254533465,0,1,0,57,1
0,0.252866033,0,1,0,30,1
0,0.258828789,0,2,0,335.5,2
0,0.20756408,0,1,0,204,1
0,0.31909617,0.138888889,9,0,139.1111111,9
0,1,0,1,0,2,1
0,0.271003978,0,2,0,378.5,2
0,0.255826798,0,1,0,290,1
0,0.291284115,0.5,2,0,216.5,2
0,0.279845336,0,4,0,235.5,4
0,0.255826798,0,1,0,290,1
0,0.295861012,0.047619048,7,0,146,7
0,0.256535224,0,3,0,178,3
0,0.3390426,0.133846154,26,0,127.4230769,26
0,0.255826798,0,1,0,290,1
0,0.255826798,0,1,0,290,1
0,0.255826798,0,1,0,290,1
0,0.255826798,0,1,0,290,1
0,0.255826798,0,1,0,290,1
0,0.232320193,0,1,0,20,1
0,0.307284065,0.036363636,11,0,92.36363636,11
0,0.301405518,0.1,5,0,149.4,5
0,0.35990676,0.119047619,7,0,204.7142857,7
0,1,0,1,0,7,1
0,0.31730374,0,2,0,268.5,2
0,0.28691774,0.1,6,0,76.33333333,6
0,0.275878499,0.25,4,0,113.5,4
0,0.262466002,0,1,0,101,1
0,0.262466002,0,1,0,101,1
0,0.262466002,0,1,0,101,1
0,0.262466002,0,1,0,101,1
0,0.345156483,0.133333333,6,0,225.5,6
0,0.262466002,0,1,0,101,1
0,0.262466002,0,1,0,101,1
0,0.262466002,0,1,0,101,1
0,1,0,3,0,9,3
0,1,0,1,0,6,1
0,1,0,1,0,5,1
0,1,0,1,0,5,1
0,1,0,1,0,5,1
0,1,0,1,0,5,1
0,0.224136262,0,2,0,104,2
0,0.243994943,0,2,0,51,2
0,1,0,1,0,44,1
0,1,0,1,0,44,1
0,1,0,1,0,18,1
0,0.326519103,0.122222222,10,0,131.2,10
0,0.243815138,0,1,0,75,1
0,0.278198198,0,1,0,70,1
0,0.309501537,0,3,0,112.6666667,3
0,0.299224806,0,2,0,263.5,2
0,0.301248699,0.047619048,7,0,86.71428571,7
0,0.293759513,0,4,0,113.25,4
0,1,0,1,0,51,1
0,0.274602798,0,4,0,61.25,4
0,0.308101636,0.333333333,3,0,107.3333333,3
0,0.307896836,0,1,0,226,1
0,0.307896836,0,1,0,226,1
0,0.263062244,0,1,0,139,1
0,0.263062244,0,1,0,139,1
0,0.263062244,0,1,0,139,1
0,0.263062244,0,1,0,139,1
0,0.310289389,0.5,2,0,294,2
0,1,0,1,0,45,1
0,1,0,1,0,45,1
0,0.274310079,0,2,0,79,2
0,1,0,1,0,42,1
0,0.257133341,0,2,0,65,2
0,0.246960972,0,1,0,12,1
0,0.23931006,0,2,0,14.5,2
0,0,0,1,1,2,0
0,0.309832776,0.068181818,12,0,91.33333333,12
0,0.256393225,0,1,0,73,1
0,0.284625783,0,4,0,64,4
0,0.311206665,0.066666667,10,0,85.1,10
0,0.302863868,0,2,0,111.5,2
0,0.290334712,0,1,0,76,1
0,0.264202601,0,1,0,91,1
0,0.315660352,0.017316017,22,0,63.54545455,22
0,0.26743649,0,2,0,91.5,2
0,0.236785605,0,1,0,51,1
0,0.271003978,0,2,0,104.5,2
0.204916879,0.211957517,0,3,2,45,1
0,0.271512309,0.333333333,3,0,121.3333333,3
0,0.270782182,0,1,0,114,1
0,0.271257906,0.166666667,3,0,117,3
